11882,0.580137
14625,0.57999
14796,0.57956
2591,0.579486
9609,0.579229
5402,0.579039
11020,0.578692
7622,0.578676
14080,0.578284
9981,0.578216
6617,0.578142
5902,0.578093
11305,0.578028
2770,0.577889
9420,0.577776
4914,0.577688
3200,0.577296
5102,0.576723
12176,0.576251
13831,0.576148
2592,0.575356
9636,0.574971
13174,0.574148
5772,0.573476
4544,0.573288
10102,0.57313
2318,0.573034
6630,0.573
15334,0.572712
9902,0.572575
11240,0.572429
9894,0.572278
10499,0.572143
9536,0.571729
3899,0.57119
11997,0.571161
4932,0.570871
13724,0.570711
10798,0.570205
7706,0.570011
10592,0.56994
13669,0.569576
6329,0.569402
14256,0.569347
11613,0.569323
3574,0.56924
11451,0.569232
2828,0.569074
6446,0.569003
11485,0.568922
7373,0.568851
4422,0.568815
3595,0.567694
3576,0.5676
8900,0.567488
13752,0.567488
8880,0.567097
5088,0.566918
14991,0.566869
6731,0.566781
11659,0.566775
4666,0.566562
13006,0.566013
7691,0.565348
7211,0.565333
4328,0.565309
14307,0.565223
6237,0.56479
9528,0.564564
13620,0.56434
2962,0.564335
8502,0.564005
9875,0.563683
7365,0.563655
11502,0.563383
6374,0.563021
8373,0.562484
8932,0.562412
13412,0.562286
14604,0.562218
9916,0.562019
10646,0.560897
12565,0.560259
2958,0.56011
9011,0.560103
6230,0.559013
6343,0.558886
10106,0.558864
4458,0.558854
11624,0.558532
9866,0.558135
13138,0.557914
7129,0.557862
11258,0.557817
5168,0.557233
7123,0.557128
13578,0.557036
11537,0.556729
13296,0.556727
6916,0.556458
6990,0.556357
4446,0.556332
7207,0.556207
10000,0.556134
4511,0.556133
10859,0.555624
7427,0.55521
13632,0.554939
15487,0.554776
11147,0.554598
5040,0.55456
12259,0.554559
13104,0.554214
15610,0.553967
13514,0.553899
2478,0.553724
13684,0.553514
2304,0.553428
15663,0.553382
15565,0.55329
4491,0.55309
15211,0.552715
13357,0.552183
9414,0.552126
4348,0.552091
6454,0.552055
4676,0.551975
7702,0.551637
8665,0.551618
15250,0.551341
3650,0.551286
11025,0.551196
11303,0.550907
5609,0.550263
11134,0.549829
2858,0.549818
2321,0.549623
6713,0.549596
5665,0.549573
7158,0.549128
11984,0.548873
13722,0.548856
4567,0.548386
14048,0.548203
7040,0.548183
8127,0.547721
5161,0.547634
12340,0.547602
6320,0.54745
13342,0.547408
12189,0.547324
15078,0.547191
3433,0.547007
2805,0.546906
14986,0.546858
3910,0.546831
10757,0.546565
3660,0.546328
8169,0.5459
15572,0.545437
6687,0.545384
14582,0.544978
7317,0.544969
13780,0.544764
14377,0.544731
14861,0.544187
15360,0.544174
12245,0.543961
9066,0.543819
14788,0.543711
10720,0.542386
5673,0.542341
3585,0.542328
3387,0.542289
13712,0.54226
12163,0.542137
14985,0.54194
13873,0.54192
10011,0.541862
7353,0.541775
9476,0.54177
6322,0.5416
8078,0.541395
10563,0.540985
4710,0.540951
8668,0.540904
15645,0.540898
9991,0.540686
10304,0.54043
4240,0.540189
12087,0.540139
8515,0.540134
8195,0.539844
14699,0.539644
14274,0.539448
9504,0.53935
8800,0.539342
13647,0.539312
10387,0.539222
12879,0.53916
5075,0.539102
14124,0.538928
12574,0.538841
13134,0.538726
4065,0.538353
7495,0.538278
13871,0.538251
9740,0.538051
7764,0.537889
11075,0.537592
10845,0.537433
3941,0.537149
11773,0.537068
8749,0.53625
2406,0.535836
8388,0.535826
4116,0.535349
12306,0.535296
8598,0.535094
2796,0.534845
14173,0.534655
4585,0.534398
11820,0.53438
11198,0.534374
12247,0.534331
2384,0.534256
7977,0.534184
15208,0.533926
6022,0.533713
2739,0.53362
7811,0.533105
5369,0.533023
14978,0.533012
5077,0.532747
3361,0.532473
4723,0.532252
12934,0.532187
8767,0.532083
3559,0.532019
10565,0.531668
4267,0.531571
5969,0.531515
3513,0.531412
8109,0.531228
5817,0.53105
8958,0.530854
10566,0.530739
2659,0.53072
11872,0.530612
7252,0.530611
4275,0.530417
4697,0.530363
6057,0.530331
12878,0.530322
8704,0.530205
4655,0.529947
2671,0.529816
3248,0.529516
8945,0.529394
4200,0.529286
9178,0.529283
14071,0.529207
5496,0.529072
15447,0.529011
13796,0.528663
13678,0.528452
12899,0.528028
9666,0.527798
14963,0.527796
13765,0.52776
10209,0.527669
10765,0.527252
13784,0.52724
14706,0.526986
4095,0.526838
13843,0.526821
4496,0.526566
6141,0.526279
10640,0.526069
15489,0.525862
14984,0.525756
15676,0.525678
3296,0.525415
15756,0.52536
12491,0.525113
5469,0.524981
6028,0.52478
5907,0.524732
6794,0.524722
8494,0.524612
13671,0.524524
6552,0.524371
14466,0.524364
5592,0.524272
5849,0.523465
2443,0.523435
10239,0.523271
3324,0.523228
15618,0.523122
10777,0.522956
6229,0.5225
11676,0.522212
9357,0.522202
11824,0.521937
8859,0.521798
6601,0.521768
10639,0.521649
9366,0.521264
8866,0.521082
9773,0.520548
12820,0.520414
3820,0.520292
4976,0.520071
7395,0.519845
6536,0.519842
3283,0.519664
7099,0.519517
2628,0.519496
10420,0.51936
9270,0.519294
14369,0.51929
7407,0.518802
12504,0.518798
6965,0.518686
11125,0.518628
14730,0.51858
9046,0.518481
15080,0.518363
15657,0.518302
12566,0.518135
9437,0.518012
2403,0.517934
15121,0.517634
4054,0.517419
8551,0.517173
10147,0.517143
4845,0.517
8739,0.516974
6828,0.51697
2826,0.516877
9165,0.516238
10992,0.516066
3751,0.515938
8922,0.515633
9589,0.515612
12579,0.51553
10560,0.515427
9763,0.515095
3073,0.514998
7545,0.514887
4654,0.514677
4829,0.5146
9748,0.514523
9206,0.514404
7729,0.514274
14467,0.513802
8725,0.513214
7746,0.513061
8928,0.512922
5814,0.512601
7841,0.512567
14763,0.512522
9499,0.512438
8453,0.511852
4443,0.511829
14871,0.511575
7332,0.511522
12532,0.511379
11474,0.51131
14595,0.511304
12935,0.511216
9687,0.510946
15093,0.510912
10848,0.510555
10949,0.510178
14234,0.510125
6925,0.509992
15703,0.509829
9647,0.509646
7821,0.509538
13798,0.509521
5260,0.509425
2567,0.509414
11627,0.509412
7032,0.509307
3419,0.508925
6623,0.508584
13812,0.50854
9130,0.508306
15001,0.508117
4358,0.50811
14096,0.508078
13786,0.508034
4679,0.507922
11717,0.507685
8132,0.507198
5537,0.507162
8816,0.506755
9917,0.506565
9309,0.506494
7552,0.506044
12700,0.506023
2510,0.505915
15729,0.50589
11952,0.505772
6595,0.505727
14042,0.505688
10164,0.505658
3119,0.50565
13263,0.505637
7643,0.505541
4709,0.505511
12795,0.50546
10606,0.505445
8909,0.505433
10494,0.505372
15246,0.505323
6590,0.505087
11008,0.505016
14660,0.504704
7515,0.504689
8482,0.504629
12379,0.504527
9682,0.504507
8430,0.504482
15289,0.504459
10730,0.504195
15470,0.504156
7721,0.504029
15415,0.50402
7763,0.503641
4598,0.50341
6656,0.503399
13041,0.50318
14404,0.502852
12760,0.5027
14933,0.50253
9386,0.502453
13969,0.502349
8215,0.502251
10609,0.501874
8028,0.501851
11847,0.501782
8467,0.50169
8134,0.501511
8306,0.501265
3991,0.501016
3068,0.500342
5441,0.500116
14331,0.500022
4459,0.499608
14138,0.499324
2491,0.499293
2456,0.499285
6487,0.499105
6997,0.498707
7610,0.498145
13049,0.498127
3030,0.497871
3608,0.497599
10394,0.497518
5848,0.497463
7852,0.49743
11124,0.497417
5906,0.497393
14304,0.497331
7575,0.497068
4687,0.497042
8877,0.497013
12337,0.496784
13176,0.49652
13773,0.496396
8858,0.495888
6361,0.495789
13320,0.495592
7159,0.495541
3610,0.495387
5951,0.495144
7487,0.495113
4148,0.495055
6273,0.495005
12979,0.494719
9024,0.494554
6412,0.494492
4277,0.494466
15743,0.494431
12104,0.494402
4677,0.494347
5764,0.494304
11199,0.493983
6797,0.493855
15626,0.493738
10488,0.493569
5071,0.493562
10464,0.493561
9390,0.493552
5931,0.493439
3606,0.493435
8376,0.49342
12607,0.493335
7412,0.492959
13317,0.492904
7497,0.49289
5642,0.492827
2505,0.492736
13908,0.492653
3352,0.492605
5701,0.492561
3198,0.492472
9927,0.492459
3499,0.492386
8817,0.492238
5895,0.492179
6969,0.492137
3622,0.491954
4488,0.491919
4002,0.491831
9575,0.491717
9022,0.491629
2279,0.491622
3761,0.491529
5274,0.491501
8811,0.491433
5318,0.491128
4756,0.49105
7916,0.490951
11996,0.490941
6470,0.490928
3657,0.49089
10651,0.490701
4302,0.490636
15509,0.490548
5851,0.490369
7473,0.490247
4445,0.490158
11033,0.490156
9789,0.490135
2814,0.489951
3818,0.48975
5743,0.489718
10703,0.489707
9193,0.489384
11212,0.489295
2417,0.488942
2823,0.488717
12456,0.488624
7886,0.488613
10228,0.488552
5452,0.488465
6052,0.488359
12588,0.488107
11691,0.487944
11621,0.487825
7889,0.487773
11281,0.487744
4860,0.487644
5759,0.487547
14979,0.487303
4640,0.487055
8974,0.487004
14873,0.486926
8527,0.486906
9444,0.486637
4413,0.486563
13659,0.486559
12996,0.486395
4233,0.486394
6274,0.48636
9751,0.486237
5242,0.486177
5433,0.486155
3577,0.48595
4760,0.485947
4087,0.485805
4876,0.485772
11489,0.485729
4306,0.485617
2605,0.485595
5726,0.485513
7549,0.485291
4957,0.485068
3531,0.484919
3242,0.484814
10810,0.484786
10367,0.484681
7847,0.484626
7903,0.484506
11038,0.484407
15343,0.484191
5894,0.484115
8762,0.483988
6603,0.483981
6316,0.483888
15020,0.483858
6109,0.48364
7951,0.483595
15607,0.483471
9862,0.483456
11874,0.483403
4968,0.483394
11326,0.483376
10561,0.483177
13338,0.483044
10450,0.482995
7963,0.482733
14767,0.482653
14094,0.482544
14470,0.482396
10998,0.482311
5742,0.482196
9267,0.481986
3568,0.481867
13774,0.481781
10736,0.481587
14258,0.481552
4186,0.481412
11190,0.481112
5854,0.48109
2892,0.480984
2952,0.480982
15593,0.480982
5111,0.480952
14919,0.48087
4844,0.480717
10607,0.480689
6566,0.480659
3183,0.480541
8416,0.480505
5744,0.48044
14941,0.480364
2455,0.480356
6095,0.480278
9818,0.480186
11186,0.480052
10568,0.480005
12375,0.479967
5755,0.479676
3572,0.479674
8716,0.479449
4923,0.479402
5144,0.479287
14063,0.479233
3624,0.479183
5715,0.479146
15774,0.479074
11943,0.478842
15214,0.478716
14615,0.478682
3976,0.478672
11519,0.478584
10549,0.478518
15644,0.4785
12386,0.478335
4173,0.478292
5615,0.478258
2480,0.478238
10874,0.478015
4637,0.477627
15478,0.477599
13224,0.477434
11459,0.477413
4985,0.477313
5597,0.477265
3541,0.477257
13345,0.477115
14035,0.477114
7119,0.47691
10279,0.476895
15173,0.476838
11752,0.47677
14859,0.47672
5799,0.47668
13715,0.476667
7947,0.476657
3234,0.476633
10567,0.476533
13593,0.476532
3718,0.476523
12218,0.476321
7148,0.476223
2882,0.476117
9787,0.475978
4879,0.47597
14841,0.475945
4305,0.475896
14250,0.475859
7358,0.47548
2755,0.475453
3047,0.475448
10043,0.47537
3466,0.475322
12939,0.475198
2831,0.475019
6696,0.474986
15427,0.474978
8541,0.474974
2615,0.474841
13498,0.474798
13044,0.474683
6584,0.474513
11854,0.474503
2379,0.474479
12627,0.474212
4618,0.474189
14290,0.474182
10060,0.474097
10376,0.474087
10436,0.473933
